id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet
1.37396E+18,Ganeshan,blah blah land,,2010/5/16 13:38,537,107,12689,FALSE,2021/3/22 11:41,@aparanjape Amit ji. Issue is not with the efficacy. Issue is with the likelihood of serious side effects. And that… https://t.co/y2BOIE1oES,,Twitter for Android,0,0,FALSE
1.37396E+18,J. Shawa  ???? ?????,"Gaza, Palestine",From Palestine. I tweet from the proud city of #Gaza. Arabic/English freelance translator. Married to @whateverInGaza #HistoryOfPalestine,2011/12/7 20:55,6459,811,22773,FALSE,2021/3/22 11:43,"Its been over 24 hours since i took the first dose of my vaccine. Thankfully, no side effects whatsoever. Please pr… https://t.co/h5gMyVezBX",,Twitter for iPhone,1,23,FALSE
1.37548E+18,????????????,Las Vegas,imperare et parere.,2020/1/13 23:54,121,181,51258,FALSE,2021/3/26 16:09,Them #Moderna side effects be hittin??,['Moderna'],Twitter for iPhone,0,0,FALSE
1.3749E+18,Excessively Aristotelian,The Sunny Side of the Country,Twitter Retread. MA/JD/MBA Boston U. Constitutional Kibbitzer. Deal wizard for $ musician in spirit. #ENTP #BLM & #LGBTQ #Ally #BuildBackBetter #MaskUp,2020/10/8 9:35,115,95,2239,FALSE,2021/3/25 1:50,#Moderna #1 yesterday at 8:30 am. No side effects other than sore injection site that started about 3-4 hours after… https://t.co/MBQiOHgoXe,['Moderna'],Twitter for iPhone,0,0,FALSE
1.37483E+18,?????????????? ???????????????????????? ??,"Los Angeles, CA",Did they get you to trade your heroes for ghosts? #PinkFloyd #BlueHelix #LedZeppelin #Samsung #TomPetty ?? Advocate for better healthcare ??,2016/5/25 23:56,5099,4907,218329,FALSE,2021/3/24 21:13,@mingberg I got the first half but I need to wait 30 days for the next. #Moderna ?? Side effects were annoying but n… https://t.co/ezi4fvAHo4,['Moderna'],Twitter for Android,0,1,FALSE
1.37475E+18,Tracy,,"#supernatural #LGBTQ #Bi ??????#blacklivesmatter #booknerd #ImTheOneWhoGrippedYouTightAndRaisedYouFromPerdition #pie 2nd acct, 1st was suspended",2017/6/30 5:12,234,534,15170,FALSE,2021/3/24 15:43,"24 hours post #Vaccine and my arm is still a little sore but that’s pretty much it as far as side effects go. So, y… https://t.co/08t8kBn0ZF",['Vaccine'],Twitter for iPhone,0,2,FALSE
1.37473E+18,Wiggles LaRue,,"Iz Wiggles! After living in a shelter for 11 years, I’ve finally found my fur-ever home! My pawrents and I rescued each other on January 31, 2021!",2021/2/7 22:40,655,900,1327,FALSE,2021/3/24 14:32,@JadeM2816 I had my first dose of the #CovidVaccine #Moderna last week and was lucky to experience zero side effect… https://t.co/5sKNVtveGq,"['CovidVaccine', 'Moderna']",Twitter for iPhone,0,2,FALSE
1.37458E+18,jonnaloha,,This Twitter account is used for my CM320 class - feel free to follow my IG @jonnaloha ?? for a daily dose of my life,2021/1/8 8:38,15,33,42,FALSE,2021/3/24 4:21,"Got the second dose of Moderna a few days ago and the side effects are no joke ?? body aches, high fever, and non-st… https://t.co/cJz4cBxKEJ",,Twitter for iPhone,0,3,FALSE
1.37454E+18,Rick Singer,,"A puppet, a pauper, a pirate, a poet, a pawn, and a King. #LoveOurPlanet #PaleBlueDot #4Ocean #Human #BigBlue ?? #Family #Beatles #Bears #Cubs #AmericanPop",2008/12/21 9:39,6046,6021,24410,FALSE,2021/3/24 1:42,"1st poke of #Moderna yesterday. Far as I can tell, the only side effect is being arrow-dyslexic the first few minut… https://t.co/jJX9HuLJlS",['Moderna'],Twitter for iPhone,0,2,FALSE
1.37453E+18,Benny Watson,Los Angeles,"Owner and founder of one of the most innovative entertainment companies in LA. 

Also a massive gamer, an Aussie Angels fan, Rugby coach and player. ??",2010/9/27 20:31,663,4230,7653,FALSE,2021/3/24 1:27,"I received the first dose of the #Moderna vaccine today. So far, I can report no side effects. Let's hope it's the… https://t.co/tKmo7BBs7F",['Moderna'],Twitter for Android,0,7,FALSE
1.37453E+18,My VP is Black ???,Persevering ,"VETERAN! #MyVicePresidentIsBLACK! #VPKamalaHarris.
#PresidentKamalaHarris2024",2009/6/10 8:35,341,3065,19532,FALSE,2021/3/24 1:07,"@ImMissAdorable I took the #Pfizer. No side effects. My mom, and dad took #Moderna. They both had side effects, the… https://t.co/nlt1wX477o","['Pfizer', 'Moderna']",Twitter for Android,0,2,FALSE
1.37453E+18,Showie,,"Wife, Mommy, Book lover, Tech junkie, Planner addict. ?
https://t.co/iMqVvt1Ldg",2021/1/12 19:23,55,459,18597,FALSE,2021/3/24 0:59,Hubs and I got Moderna 1 yesterday. Neither of us have any weird side effects. They put the Moderna at the top of t… https://t.co/McSumSfXP4,,Twitter for Android,0,1,FALSE
1.37446E+18,LdyPhantom42,Somewhere MN,"Just trying to survive this pandemic! ? #Resist No DMs, no fascists welcomed here! Be ?? & light. Namaste ????",2020/9/21 1:45,426,987,36354,FALSE,2021/3/23 20:27,"My second dose today report on side effects. My arm is pretty sore, but I don’t feel any other side effects. I will… https://t.co/isnze2MlQ5",,Twitter for iPhone,1,6,FALSE
1.37441E+18,Julian Spivey,USA,"Writer, Editor of The Word",2010/9/21 6:22,344,1620,1300,FALSE,2021/3/23 17:32,I’ve been hearing about some side effects of the Moderna COVID vaccine. I just had my first shot about an hour ago… https://t.co/nzE91fl0MF,,Twitter for iPhone,0,0,FALSE
1.37434E+18,LTParisot,TN,Retired journalist. Practicing art photography & watercolor,2009/2/4 1:38,1119,3902,26187,FALSE,2021/3/23 12:53,"So some side effects of the second shot of Moderna...aches, headache and fatigue. The injection site feels like I w… https://t.co/GGymjIftuz",,Twitter for iPad,0,0,FALSE
1.37432E+18,"Erik Vance, M.Div.",Worldwide,"Man of God|GA State University Alumnus|Morehouse School of Religion, M.DIV.|Educator|Senior Pastor|email prayordieteam@gmail.com | Cash??APP $PrayOrDie",2009/3/6 0:51,12052,5098,24470,FALSE,2021/3/23 11:31,"That 2nd vaccine ?? shot does have a stronger kick than the first one. 
Side effects: feels like the next day after… https://t.co/IpoGaEKs5u",,Twitter for iPhone,0,6,FALSE
1.37431E+18,Ditch,,"Im me
Take or leave ???♀?",2020/11/6 13:16,359,368,7227,FALSE,2021/3/23 10:33,"You can’t sue #Pfizer or #Moderna if you have severe #COVID19 #vaccine side effects. 
The government likely won’t c… https://t.co/B1R2iB9h2Y","['Pfizer', 'Moderna', 'COVID19', 'vaccine']",Twitter for Android,3,3,FALSE
1.37425E+18,HeatherFroglear KFRG,Southern California,West Coast Regional Talent/MD/APD on @KFROGRadio/KSON/KMLE/KKWF/ KWJJ/Adoptive Mom & Defender of Big Hair. https://t.co/N0JLj8DcOy,2009/3/27 16:55,7206,4540,36620,TRUE,2021/3/23 6:31,"So far, no side effects for my Momma. So grateful. 8 hrs in. Can’t help but thank @DollyParton for this gift. #2nddose #moderna","['2nddose', 'moderna']",Twitter for iPhone,0,19,FALSE
1.37471E+18,Sophia Lelekivoni Gerald,Ngong road ,,2016/9/15 18:36,251,213,136,FALSE,2021/3/24 13:14,It’s been 24hrs since I took my first dose of Covid vaccine jab. I’m perfectly okay no side effects whatsoever so f… https://t.co/0i0AujKkHd,,Twitter for iPhone,0,1,FALSE
1.37464E+18,Hon. Kemo Bojang ????,Manding || Gambia ??,Legislator @PublicKMC & Adviser to @mayorKMC | @Washfellowship @UCDavis | China Youth Uni of Pol Studies | SG @OfficialUDPGmb YW & NEC Member | Center leftist,2016/5/22 18:36,7354,2329,31407,FALSE,2021/3/24 8:35,"It’s been a day, apart from the soreness I got from the needle, I haven’t experienced any side effects.… https://t.co/mXpquwylr9",,Twitter for iPhone,6,44,FALSE
1.37439E+18,Social_Reform,United States Of America,#Messenger of #Truth #Mindfulness #ClimateChange #Sociology University of London I Family of #Doctors #Esthiology #Elemis #UK & #AVEDA I NURS #RE #DEMOCRAT #NV,2015/10/10 16:10,1171,5000,6584,FALSE,2021/3/23 15:59,No real side effects after the first #Pfizer Arm is a little sore where it was injected that’s it. #COVIDー19… https://t.co/ctA8bCzMUM,"['Pfizer', 'COVIDー19']",Twitter for iPhone,0,0,FALSE
1.37434E+18,adrian coll,Loch lomond,,2012/6/11 19:45,157,368,11339,FALSE,2021/3/23 12:35,Here’s hoping no side effects! #OxfordAstraZeneca https://t.co/wza2nLu7vp,['OxfordAstraZeneca'],Twitter for iPhone,0,2,FALSE
1.37433E+18,je m'appelle Claude,"England, United Kingdom",Taster of words. Mother of rats. ??,2009/1/26 17:23,160,1960,6929,FALSE,2021/3/23 11:54,"Day after the first vaccine and the side effects are kicking my arse, but I am so grateful to the NHS, the scientis… https://t.co/dVMKPea5i8",,Twitter for iPhone,0,3,FALSE
1.37433E+18,Tony Lyons,Birmingham ,"No, you shut up.",2013/9/1 4:53,1827,1236,26905,FALSE,2021/3/23 11:41,"Hi everyone just had my first vaccine 
All good. No side effects 
#vaccine #OxfordAstraZeneca https://t.co/QO0D31k5z0","['vaccine', 'OxfordAstraZeneca']",Twitter for Android,0,1,FALSE
1.37431E+18,Canary Alley ??????????,Norfolk,"Obsessive #ncfc fan,H&A. Seahawks #GoHawks, ex sci geek ???? refuse to grow up, do like the odd glass of wine and of course????queen.",2011/7/8 12:11,1428,2723,78200,FALSE,2021/3/23 10:47,"Pleased to report absolutely no side effects after my jab yesterday, thanks to the lovely staff and volunteers at c… https://t.co/mpV8sxPENl",,Twitter for iPhone,0,27,FALSE
1.37474E+18,Michael Mc Elroy,"Derry, N. Ireland","Father - ATCO - Lover of Music, Man United, Photography,  Comedy, Passionate People, Pomposity Slayers , Bullshit  Bashers , Good Drivers & Good Hearted Souls.",2010/9/17 11:07,255,534,24453,FALSE,2021/3/24 15:09,I’ve been Astra Zenecaed ???? ten minutes in and no side effects. Plain sailing from here I reckon ??????… https://t.co/h4dUI1fuHV,,Twitter for iPhone,0,1,FALSE
1.37459E+18,????? ???????? ?????,????????????,"????, ?????, ??????, ????, ????? ????... 

??? ?????? ????, ??? ?????? ????. 
 
?????? ???? ???? ????? ???? ??????? ???????

????? ??? ...",2018/10/13 8:31,224,290,6188,FALSE,2021/3/24 5:29,Just now Took #Covaxin .. Emaina side effects vuntayaaaaa! Friends,['Covaxin'],Twitter for Android,0,0,FALSE
1.37438E+18,Darth Phaelon,,"""Patria o muerte"" - E. ""Che"" Guevara",2018/7/2 13:00,91,374,20403,FALSE,2021/3/23 15:35,"@EMA_News @ECDC_EU 55 countries use #SputnikV vaccine without severe side effects.
Why we should use vaccines with… https://t.co/Yc7cemzcMJ",['SputnikV'],Twitter Web App,0,0,FALSE
1.37507E+18,Sue Reeve ????????????????????????????,Glasgow environs.,"Londoner now living in Glasgow suburbs via The Cotswolds & Manchester. Likes news & current affairs, local produce, cricket, cats. Rebellious Catholic. I??Mcr",2010/12/28 19:17,1425,2250,63869,FALSE,2021/3/25 12:55,"Apparently @ForrestMark if you're going to get side effects from #AstraZeneca it is after first dose, (… https://t.co/43XxyWOAz5",['AstraZeneca'],Twitter for Android,0,0,FALSE
1.37521E+18,Ted Allen,"Brooklyn, USA","Host, Beard ??-winning Chopped on @FoodNetwork; @Emmy winner OG QueerEye. Author ""In My Kitchen."" Banner: Seville 'Shrooms. Inset, w Ralph & perm by mom.",2009/7/26 21:02,254717,2004,8053,TRUE,2021/3/25 22:26,"Got vaxxed! It was free, I didn’t feel a thing, and and no sign of side effects. Hope you all join me—and thanks,… https://t.co/Hl7tg5APMA",,Twitter for iPhone,18,1211,FALSE
1.3752E+18,David Keys-Nunes,"Gilbert, AZ",Dad. Husband. Lawyer.,2011/9/10 7:17,29,89,152,FALSE,2021/3/25 21:42,Oof. I had Covid in July. I got the Moderna vaccine yesterday. Today the side effects are rolling in. I’m caught up… https://t.co/jw6vejMJBn,,Twitter for iPhone,0,0,FALSE
1.37519E+18,@_Redabi,The Natural State,https://t.co/uNdf71vf9c alt acct @cbritt1985 #USAF  #Veteran #Aquarius #EndBSL,2020/4/5 20:51,173,513,7708,FALSE,2021/3/25 21:02,"Wife &amp; I are 1 shot down. #Moderna gave me same side effects as regular flu shot. #Wife was uncomfortable for
2 Day… https://t.co/01TbmUTQ2S","['Moderna', 'Wife']",Twitter Web App,0,0,FALSE
1.3751E+18,Dharma Akmon ???♀?,,"Assistant Research Scientist at UM-ICPSR. Ann Arbor District Library Trustee. Loves: cycling, hiking, writing, seasons, dance, music, and @devonakmon",2018/5/31 2:08,191,403,4438,FALSE,2021/3/25 15:02,~24 hours after #Moderna jab 1 and the only side effects I have are a slightly sore arm and I had a minor headache… https://t.co/DAguoOs6xR,['Moderna'],Twitter Web App,0,14,FALSE
1.37508E+18,Rayyan Tutunji,,"Stress researcher by day, stressed out by night.

PhD Candidate @DondersInst. He/Him.",2011/5/28 20:38,67,94,262,FALSE,2021/3/25 13:59,"Just received the first shot of #Moderna vaccine for #COVID19. Side effect include a sense of relief and joy.

Here… https://t.co/lO68LsWu7C","['Moderna', 'COVID19']",Twitter for Android,1,19,FALSE
1.37506E+18,Prof.Mochachip.ice.cream,,"Animal lover.
Perfectionist in recovery.
Ice cream aficionado
INTJ ??

Tweets reflect my views only.
She/her/Dr",2018/3/30 3:38,1171,1941,82243,FALSE,2021/3/25 12:23,"Shot #2 scheduled for this afternoon.

I'm a little nervous ?? about the side effects for this one!
#Moderna",['Moderna'],Twitter for Android,0,29,FALSE
1.37506E+18,Marilyn Young,"Jacksonville, FL","I love the same things today that I loved as a kid: telling stories, cats & dogs, Kenny Rogers, All the President's Men and mac & cheese. Family is cool, too.",2008/9/3 4:06,4281,1594,28787,FALSE,2021/3/25 12:11,The only side effect 36 hours after getting my first #Moderna shot is a little soreness at the injection site. You… https://t.co/b2GTDGEv2c,['Moderna'],Twitter for iPhone,1,52,FALSE
1.37504E+18,Jonathan Walter,"Silver Spring, MD","On a quest of love, integrity, and authenticity. | Pastor | GC Ministerial | Inverse | Opinions are my own.",2008/9/8 22:13,1217,511,3862,FALSE,2021/3/25 10:47,"My first side effects of the first dose of #Moderna #vaccine (15 hours in):
 
- Slightly sore arm (not bad at all)… https://t.co/IYMzK5u9Ys","['Moderna', 'vaccine']",Twitter for iPhone,0,6,FALSE
1.37494E+18,Ashleigh,,"?Instagram: ash_harrison7 ?23??? peace, love and positivity ???? Disney obsessed ? ??KV?? 6|20|17 ?? Engaged ?? 8/21/20",2016/1/15 5:12,135,100,674,FALSE,2021/3/25 4:13,So far my only side effects of the covid vaccine are a sore arm and tiredness. ???? #moderna #CovidVaccine,"['moderna', 'CovidVaccine']",Twitter for iPhone,0,0,FALSE
1.37502E+18,Scotland Said NO!,"Scotland, United Kingdom","Ulsterman in Scotland. Fan of Everton, Linfield & Rangers (5??5??)
Proud Member of @Conservatives 
If you lie in an argument, you've already lost & I will block",2012/2/8 23:30,1550,591,12497,FALSE,2021/3/25 9:43,"Three weeks to the hour since having my first #OxfordAstraZeneca jab. Not a single side effect, not so much as an itch. #takethevaccine","['OxfordAstraZeneca', 'takethevaccine']",Twitter for Android,1,3,FALSE
1.37527E+18,Dr.PrabhalaKishore,"#Guntur, #AndhraPradesh India","HinduCollege, BSEE-Purdue:1978-81,MSEE-Georgia Tech.1989, PhD, CMOS VLSI-Silicon Valley:1981-94, Returned to India to serve young, talented & poor, Care Animals",2018/4/26 13:11,4763,4639,16929,FALSE,2021/3/26 2:23,"I got #Covaxin  last night first dose, no side effects",['Covaxin'],Twitter for iPhone,0,6,FALSE
1.37514E+18,Andrew J. Higgins,https://youtu.be/IrwdjrtNkuw,"The bugle sounds and the charge begins. No more lies and up the Irons. P.s. Although I'm carrying a heavy cross, I'm not Jesus Christ, no more followers needed.",2014/5/29 17:29,1473,2620,44995,FALSE,2021/3/25 17:54,#SputnikV on its way to Europe. No side effects reported as of yet. 100 % efficacy in lengthening and strengthening… https://t.co/eqNK6pNeAl,['SputnikV'],Twitter Web App,0,0,FALSE
1.37771E+18,Sue Crowther,"East Midlands, England",Thriving scapegoat child of a narcissistic mother (No Contact).,2017/1/13 9:43,684,408,6944,FALSE,2021/4/1 20:00,"I’ve had both Pfizer vaccines with no side effects at all. ??
#Pfizer #PfizerBioNTech #PfizerCovidVaccine","['Pfizer', 'PfizerBioNTech', 'PfizerCovidVaccine']",Twitter for iPhone,0,0,FALSE
1.37573E+18,???????? ??????,Torquay,"Doctorate in Pharmacy, Uni Paris-Sud.
Senior Practice Clinical Pharmacist, Independent Prescriber. Interest in respiratory. Views my own. RTs not endorsement",2012/12/18 20:32,425,649,5520,FALSE,2021/3/27 8:28,"Had my second #CovidVaccine #PfizerBioNTech . Usual expected side effects over 24h. 
#GetVaccinated .","['CovidVaccine', 'PfizerBioNTech', 'GetVaccinated']",Twitter for Android,0,1,FALSE
1.37575E+18,Nargiz Expat,Ningbo,Expat in China since 2014,2011/10/5 3:44,8,30,12,FALSE,2021/3/27 9:58,I got Chinese #Vaccine and that's what happened. Side effects. China's fi... https://t.co/2pL9XeZbFH #sinopharm… https://t.co/CP9Ss9069K,"['Vaccine', 'sinopharm']",Twitter Web App,0,0,FALSE
1.37599E+18,Bobby YP Wong,Planet Earth,https://t.co/KWF1o675KE https://t.co/WrSTMi90P6 artist (a). art collector. international mystery man of leisure,2012/9/3 14:41,51,478,4918,FALSE,2021/3/28 1:40,One positive side effect of taking the Chinese vacc Sinovac. #bobbyypwong #sinovac #covid19malaysia https://t.co/k9lJX2xBMA,"['bobbyypwong', 'sinovac', 'covid19malaysia']",Instagram,0,0,FALSE
1.37603E+18,Alpine House - Senior Skilled Care Living,"Oregon, USA","Joana Olaru, medical director for Alpine House-Senior Skilled Care Living",2015/10/30 1:57,7,26,18,FALSE,2021/3/28 4:16,"WooHoo! 
Got #VACCINATED ! ??
No side effects! YES!!!

Welcome #freedom ??, bye bye #isolation. ??
Living #life again… https://t.co/pqxFinfIoL","['VACCINATED', 'freedom', 'isolation', 'life']",Twitter for Android,0,1,FALSE
1.376E+18,TTopps,,HBCU Educated ?? / George Washington University @GSPMgwu / People Operations / Communications / AZLD18 / ADP State Committee / Tweets Are My Own / She-Her,2008/9/30 15:45,418,907,10960,FALSE,2021/3/28 2:24,I’m about 7 hours post vaccine. Side effects have been relatively mild. Hopefully nothing a good night sleep can’t… https://t.co/N1WZc3Ipro,,Twitter for iPhone,0,3,FALSE
1.37596E+18,America's Cutest VACCINATED Cryptid,A Pocket Dimension In OKC,"?Apolitical??Egalitarian?????? LGBTQIA+??Mom(biracial babies)??Married??Pagan Spiritualist??Geek??Nerd??Gamer???TTRPG??LARP??Travel

DMs open for friends!??",2020/5/17 20:27,361,2332,31649,FALSE,2021/3/28 0:12,Still not feeling any side effects of the 2nd #Moderna dose as of yet. Other than my arm being sore as hell &amp; starting to feel weak/tired.,['Moderna'],Twitter for Android,0,4,FALSE
